id	trial	amount_of_allocation	cost_level	amount_of_cost	group	AA_valence	AA_arousal	choice	AC_valence	AC_arousal	EmoFDBK_valence	EmoFDBK_arousal	Output
157	45	10	high	5	deepseek-r1	-45	68	1	15	62	60.0	-6.0	AA_valence = -45, AA_arousal = 68, choice = 1, AC_valence = 15, AC_arousal = 62  **Reasoning (as the character):**   Seeing Player 1 keep **$20** while giving Player 2 only **$10** feels deeply unfair. My prosocial nature (9 prosocial choices vs. 0 selfish ones) triggers strong disapproval (*AA_valence: -45*). The blatant inequality spikes my emotional intensity (*AA_arousal: 68*), amplified by my inherent emotional reactivity (intensity/duration scores above average).    Punishing costs me **$5**, but my lower justice sensitivity (27 vs. avg 32) is overridden by my commitment to fairness as a prosocial person. I choose to **punish (choice=1)** to uphold collective well-being, even at personal cost. Sacrificing $5 to reduce Player 1’s earnings to $0 brings satisfaction (*AC_valence: 15*) and a sense of restored balance, though residual agitation lingers (*AC_arousal: 62*)
157	46	10	high	8	deepseek-r1	-85	72	1	20	35	105.0	-37.0	AA_valence = -85, AA_arousal = 72, choice = 1, AC_valence = 20, AC_arousal = 35    **Reasoning:**   - **Initial Reaction (AA):** Seeing Player 1 keep **$20** while giving Player 2 only **$10** feels blatantly unfair (*valence sharply negative*). As someone with **high emotional intensity** (23 vs. avg 20.99) and **prosocial values** (9 prosocial choices), this injustice triggers strong anger and frustration (*high arousal*).   - **Choice to Punish:** Despite the **high cost ($8)**, my **justice sensitivity** (observer score 27) and prosocial drive override rational self-interest. Player 1’s greed deserves consequences, even at personal cost.   - **Post-Choice (AC):** Punishing brings moral satisfaction (*valence lifts*), though reduced by the $8 loss. Arousal decreases as the action releases initial outrage, leaving determined resolve.    *(Note: Reflects emotional profile—low imagination limits empathy for Player 1’s motives, while high social skills amplify focus on equity.)*
157	47	15	high	6	deepseek-r1	38	12	0	45	5	7.0	-7.0	AA_valence = 38, AA_arousal = 12, choice = 0, AC_valence = 45, AC_arousal = 5    **Reasoning:**   1. **AA_valence (38):** Positive emotion seeing a fair 15/15 split aligns with my prosocial values. Though below societal imagination scores might reduce intensity, it's clearly a just outcome.   2. **AA_arousal (12):** Mild calm interest – my low justice sensitivity (27 vs 32 avg) and emotional duration (14) suggest subdued reactivity to expected fairness.   3. **Choice (0):** Punishing a perfectly fair proposal contradicts my prosocial personality (9 prosocial choices vs 0 competitive). Paying $6 to destroy fairness is unethical and economically irrational.   4. **AC_valence (45):** Increased satisfaction from upholding fairness without conflict, reinforced by low depression scores (26 vs 35).   5. **AC_arousal (5):** Resolution brings calm – high emotional intensity (23) briefly spikes then settles as the congruent choice aligns with my stable traits.    *(Note: All values reflect integration of profile data – e.g., heightened emotional reactivity balancing low justice sensitivity, and prosocial dominance overriding undifferentiated social orientation in clear-cut fairness scenarios.)*
157	48	14	high	9	deepseek-r1	-68	72	1	20	58	88.0	-14.0	"AA_valence = -68, AA_arousal = 72, choice = 1, AC_valence = 20, AC_arousal = 58    **Reasoning:**   - **Initial Emotion (AA):** Seeing Player 1 take **$16** (greedy) while giving Player 2 **$14** (deliberately unfair) triggers strong injustice sensitivity (observer score 27) and prosocial tendencies. Valence is deeply negative (**-68**) due to perceived exploitation. Arousal spikes (**72**) from anger at the violation of fairness.   - **Choice:** Punish (**1**). Despite high cost ($9), prosocial bias (9 prosocial choices vs. societal 5.15) and low autism/imagination scores make strict fairness enforcement instinctive.   - **Post-Choice Emotion (AC):** Valence rises (**+20**) from cathartic ""justice served"" satisfaction. Arousal remains elevated (**58**) due to residual adrenaline, but less intense than initial outrage.    *(Note: Reflects profile traits—high emotional reactivity/intensity, prosocial rigidity, and low depression allowing decisive action.)*"
157	49	15	high	8	deepseek-r1	35	15	0	55	30	20.0	15.0	"AA_valence = 35, AA_arousal = 15, choice = 0, AC_valence = 55, AC_arousal = 30    **Reasoning:**   - **AA_valence (35):** Seeing a perfectly fair split (15/15) triggers mild positive feelings. My prosocial nature values equity, so this meets my expectation of fairness.   - **AA_arousal (15):** Low emotional intensity—this outcome is predictable and doesn’t violate norms, so no strong reaction is needed.   - **Choice (0/Accept):** Punishing a fair proposal is illogical, wasteful, and against my prosocial values. Paying $8 to punish fairness would harm collective well-being.   - **AC_valence (55):** Satisfaction increases after choosing ""accept""—I upheld justice efficiently without unnecessary cost.   - **AC_arousal (30):** Slight uplift from resolving the task cleanly, but no lingering agitation.    *(Note: My low justice sensitivity (27 vs. avg 32) explains the muted reaction to an already-just outcome.)*"
157	50	10	high	7	deepseek-r1	-75	85	1	-30	60	45.0	-25.0	AA_valence = -75, AA_arousal = 85, choice = 1, AC_valence = -30, AC_arousal = 60    **Breakdown:**   - **Initial Emotion (AA):** Seeing Player 1 keep $20 while giving Player 2 only $10 feels intensely unfair. My prosocial nature (9 prosocial choices!) triggers strong anger (-75 valence) and visceral outrage (85 arousal) at their selfishness.   - **Choice:** Punish (1). I refuse to let greed go unchecked, even if it costs me $7. My justice sensitivity (27) demands action, and my history of zero competitive/individual choices confirms I prioritize fairness over personal gain.   - **Post-Choice Emotion (AC):** Satisfaction from punishing injustice slightly tempers the anger (valence rises to -30), but arousal remains high (60) from the adrenaline of enforcing consequences. The $7 cost stings, but upholding fairness matters more
157	51	12	high	8	deepseek-r1	-50	35	1	-10	45	40.0	10.0	AA_valence = -50, AA_arousal = 35, choice = 1, AC_valence = -10, AC_arousal = 45    **(Reasoning as the 22-year-old male from Guangdong):**   Seeing Player 1 keep **$18** while giving only **$12** to Player 2 feels deliberately unfair. The fair split would be $15 each, so this selfish move triggers strong irritation (AA_valence = -50). Though not explosive, my body tenses up (AA_arousal = 35) because I hate seeing others exploited. My **prosocial personality** (9/9 cooperative choices) and **justice sensitivity** demand action—even with an $8 cost. Punishing Player 1 sacrifices my money, but the satisfaction of upholding fairness outweighs the cost. After punishing, residual anger lingers (AC_valence = -10), but arousal spikes (AC_arousal = 45) from the adrenaline of enforcing justice. Player 1 deserves $0 for this greed
157	52	14	high	7	deepseek-r1	-45	68	1	36	60	81.0	-8.0	AA_valence = -45, AA_arousal = 68, choice = 1, AC_valence = 36, AC_arousal = 60    **Reasoning:**   - **Initial Reaction (AA):** Seeing Player 1 take $16 (unequal split) triggers frustration (valence: -45) and strong irritation (arousal: 68), amplified by my prosocial tendency and sensitivity to unfairness.   - **Choice:** Punish (1). Despite the high cost ($7), my prosocial personality (9 prosocial choices vs. societal 5.15) and emotional intensity (subscore 23 > avg 20.99) drive me to penalize unfairness.   - **Post-Choice (AC):** Satisfaction from enforcing fairness (valence: +36), though residual agitation remains (arousal: 60) due to the financial sacrifice.    *Note: Emotional shifts align with my low justice sensitivity (27 < avg 32.33) but high prosocial commitment and emotional reactivity (64 > avg 61.96).*
157	53	11	high	7	deepseek-r1	-50	35	0	10	-5	60.0	-40.0	"AA_valence = -50, AA_arousal = 35, choice = 0, AC_valence = 10, AC_arousal = -5    **Reasoning:**   - **AA_valence (-50):** Seeing P1 keep $19 while giving P2 only $11 triggers frustration. My prosocial nature (9 prosocial choices) makes unfair allocations feel viscerally wrong, though my lower justice sensitivity (27 vs avg 32) prevents extreme negativity.   - **AA_arousal (35):** Moderate agitation spikes—high emotional intensity (23 vs avg 20.9) amplifies my reaction to the imbalance, but strong routine preference (8 vs avg 9.4) tempers extreme arousal.   - **Choice (0):** Punishing costs $7—a high personal loss. Despite valuing fairness, my pragmatic side weighs the cost: sacrificing $7 to zero P1’s $19 feels inefficient. My autism sub-scores (low imagination, high social skills) favor concrete gains over symbolic justice.   - **AC_valence (10):** Mild relief avoiding financial loss overshadows lingering guilt. Depression scores (low risk, somatic symptoms 9 vs avg 10.6) suggest resilience in moving on.   - **AC_arousal (-5):** Decision brings calm—the cognitive conflict resolves. Emotional duration (14 vs avg 12.3) is slightly elevated but intensity (23) dissipates post-action.    *Note: Balanced my prosocial bias against cost sensitivity—real-world logic overrides ""perfect"" fairness.*"
157	54	14	high	8	deepseek-r1	-50	65	1	20	55	70.0	-10.0	AA_valence = -50, AA_arousal = 65, choice = 1, AC_valence = 20, AC_arousal = 55    **Reasoning:**   - **Initial Emotions (AA):** Seeing Player 1 take $16 while giving Player 2 only $14 (despite $15 being fair) triggers frustration. My prosocial nature and justice sensitivity (27, below average but still present) make this unfairness feel intentional, leading to negative valence (-50). My higher emotional intensity (23 vs avg. 20.99) fuels strong arousal (65).   - **Choice:** I choose to **punish (1)**. Though costly ($8), my prosocial bias (9/9 cooperative choices) prioritizes punishing unfairness over personal gain. Letting this slide would contradict my core values.   - **Post-Choice Emotions (AC):** Punishing brings mild satisfaction (valence +20) from upholding fairness, but residual anger lingers (arousal 55) because I had to sacrifice $8 to enforce justice. My high emotional duration (14 vs avg. 12.33) prolongs the arousal
157	55	13	high	7	deepseek-r1	-58	38	1	12	58	70.0	20.0	"AA_valence = -58, AA_arousal = 38, choice = 1, AC_valence = 12, AC_arousal = 58    **Reasoning:**   - **AA_valence (-58):** Seeing Player 1 keep $17 while giving Player 2 only $13 triggers strong dissatisfaction. My prosocial orientation (9 prosocial choices vs. societal 5.15) makes unfair allocations feel viscerally wrong, especially given my justice sensitivity (27 vs. societal 32.33). The imbalance outweighs the ""normal risk"" autism profile.   - **AA_arousal (38):** High emotional intensity (23 vs. societal 20.99) amplifies my reaction. Player 1’s selfishness sparks frustration, though routine-focused autism subscores (low Switching:11) temper extreme agitation.   - **Choice (1): Punish.** Despite the high cost ($7), my prosocial personality dominates. Zero competitive/individual choices in past decisions confirm I prioritize fairness over self-interest. Letting this slide would violate my core values.   - **AC_valence (12):** Relief overrides initial negativity after punishing. Upholding fairness aligns with my identity, easing guilt despite the financial hit. Low depression score (26) supports this resilience.   - **AC_arousal (58):** Post-action adrenaline surges. Emotional sensitivity (27 vs. societal 28.63) prolongs the intensity, but the *rightness* of punishing fuels energized resolve.    *[Note: Scores reflect profile-driven reactions—prosocial rigidity, moderate emotional reactivity, and below-average justice sensitivity intersecting with experimental context.]*"
